cp_id,district_id,address_en,address2_en,lat,lgt,waste_type,legend
10284,Yau_Tsim_Mong,"Public pavement of Hoi Wang Road outside Block 9, Charming Garden, Mong Kok",,22.314337,114.164383,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10285,Yau_Tsim_Mong,"Public pavement to the opposite of 1-3 Granville Circuit, Tsim Sha Tsui",,22.299856,114.175536,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10287,Yuen_Long,Ma Tin Tsuen Public toilet near RCP,,22.440124,114.023882,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10289,Tuen_Mun,"Public pavement near Siu Hei Shopping Centre, Wu King Road, Tuen Mun",,22.37359,113.965688,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10290,Wong_Tai_Sin,"The pavement of Chuk Yuen Road (near Chuk Yuen Sports Centre), Wong Tai Sin",,22.345309,114.193956,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10291,Central_Western,"The pavement outside Sai Ying Pun MTR Station Exit C, Sai Ying Pun",,22.2872,114.13884,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10292,Islands,"Open area near Lamma Island (North) Rural Committee, Yung Shue Wan Main Street, Lamma Island",,22.226606,114.11147,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10293,Islands,"Open area outside Peng Chau Municipal Services Building, Peng Chau",,22.284892,114.037738,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10294,Tsuen_Wan,Pavement at the junction of Tai Pa Street and Yuen Yun Circuit (near Tsuen Wan Plaza),,22.370859,114.112098,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10295,Kwun_Tong,Choi Wing Road Sports Centre,,22.331056,114.215713,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10296,Kwun_Tong,Elegance Road Garden,"Elegance Road, Ngau Tau Kok, Kowloon",22.31624,114.21844,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10297,Wong_Tai_Sin,Fung Tak  Park,,22.342613,114.19801,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10298,Kwun_Tong,Hiu Kwong Street Park Strip,"Hiu Kwong Street, Kowloon Bay, Kowloon",22.316059,114.232146,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10299,Kwun_Tong,Jordan Valley Park,,22.329719,114.21867,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10300,Sham_Shui_Po,Lai Chi Kok Park Swimming Pool,,22.340181,114.134954,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10301,Kwun_Tong,Lei Yue Mun Road Playground,"Junction of Ko Chiu Road & Lei Yue Mun Road, Yau Tong, Kowloon",22.300231,114.238825,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10302,Sham_Shui_Po,"CITYTRENDS ELECTRONICS LIMITED - Shop 100, 1/F, Metro Sham Shui, 226-242 Cheung Sha Wan Road, Sham Shui Po",,22.331376,114.159705,Rechargeable Batteries,Recycling Bins at Public Place
10303,Sham_Shui_Po,"CITYTRENDS ELECTRONICS LIMITED - Shop G41, G/F, Lai Sun Commercial Centre, 680 Cheung Sha Wan Road, Cheung Sha Wan",,22.338592,114.150065,Rechargeable Batteries,Recycling Bins at Public Place
10304,Central_Western,"CITYTRENDS ELECTRONICS LIMITED - Shop 55, Block 2, Second Floor of the Podium of Admiralty Centre,18 Harcourt Road, Admiralty ",,22.279097,114.163896,Rechargeable Batteries,Recycling Bins at Public Place
10305,Kwun_Tong,Lei Yue Mun Typhoon Shelter Breakwater Sitting-out Area,,22.292066,114.238297,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10306,Kwun_Tong,Lei Yue Mun Waterfront Sitting-out Area,,22.292175,114.235962,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10307,Kwun_Tong,Lok Wah Playground,,22.334611,114.202556,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10308,North,Ma Wo Road Garden,,22.441716,114.163154,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10309,North,Kwu Tung Grass Soccer Pitch,,22.504519,114.100031,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10310,North,Luen Wo Hui Playground,,22.497653,114.142825,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10311,North,On Lok Tsuen Playground,,22.497139,114.143233,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10312,North,Pak Fuk Children's Playground,,22.49508,114.13391,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10313,North,San Wan Road Garden,,22.500472,114.127646,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10314,North,Sha Ling Playground,,22.525084,114.119684,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10315,Yuen_Long,"Shan Pui Chuen, Kau Hui Road",,22.44916,114.03354,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10316,North,Sheung Shui Garden No. 1,,22.503578,114.128223,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10317,North,Sheung Shui Heung Basketball Court,,22.510637,114.119831,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10318,North,Wo Keng Shan Road Garden,,22.52217,114.17956,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10319,North,Yat Ming Road Park,,22.4865,114.14454,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10320,Islands,Entrance of Ngau Au Tsuen (adjacent to Lamppost VA6704),,22.277176,113.930398,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10324,Tai_Po,Sha Lo Tung,,22.476144,114.181859,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10325,Kwun_Tong,"AEON Stores (Hong Kong) Co., Ltd.  - Shop Nos.101-2 and 106-7 on the 1st Floor, and Shop Nos.201-2 and 208 on the 2nd Floor of Domain Mall, 38 Ko Chiu Road, Yau Tong ",,22.295953,114.238489,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
10326,Yau_Tsim_Mong,"McDonald's - Shop A, 1/F, Mandarin Plaza Mongkok, No.11 Nelson Street and Nos. 240-244 Portland Street, Mong Kok",,22.318495,114.168995,Rechargeable Batteries,Recycling Bins at Public Place
10327,Sham_Shui_Po,"McDonald's - Shop No. 1-03, P1/F, Hoi Tat Estate Phase 3, Sham Shui Po",,22.32924,114.151668,Rechargeable Batteries,Recycling Bins at Public Place
10328,North,"McDonald's - Shop No 11, G/F, Queens Hill Shopping Centre, Queens Hill Estate, 68 Lung Ma Road, Fanling",,22.503729,114.15747,Rechargeable Batteries,Recycling Bins at Public Place
10329,Islands,"Outside Long Tsai Tsuen RCP, Cheung Chau",,22.20418,114.03045,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10330,Kwai_Tsing,"7-ELEVEN - Shop 501, 5/F, Cheung Hang Shopping Centre, Cheung Hang Estate, 6 Liu To Road, Tsing Yi",,22.354962,114.097546,Rechargeable Batteries,Recycling Bins at Public Place
10332,Yau_Tsim_Mong,"PRICERITE - 1/F, Hollywood Plaza, 610 Nathan Road, Mong Kok",,22.316821,114.170224,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
10333,Kowloon_City,"McDonald's - Shop Nos. B013-B016, G/F, Shek Lei Shopping Centre (Phase 2), Shek Lei Estate, 110 Tai Loong Street, Kwai Chung",,22.36574,114.137888,Rechargeable Batteries,
10334,Sham_Shui_Po,"McDonald's - Shop No. LG403, LG4/F, Pak Tin Commercial Centre, Pak Tin Estate (Phases 7 &amp; 8), Sham Shui Po",,22.335497,114.164573,Rechargeable Batteries,
10335,Yuen_Long,"Tin Ha Road substation near pig station YL-P 23 , FB9111  ",,22.43757,113.99169,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10336,Yuen_Long,Next to San Uk Tsuen RCP YL-200,,22.445622,113.99272,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10337,Yuen_Long,Ha Tsuen Heung Ha Tsuen near to Football count seats,,22.44714,113.99377,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10338,Yuen_Long,Ha Tsuen San Wai Sik near litter bin FA8817,,22.449917,113.99153,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10339,Yuen_Long,Ha Tsuen Ping Ha Road Sik Kong Wai near to GD0053,,22.449087,113.994085,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10340,Yuen_Long,Fung Kong Tsuen Public Toilet opposite to Lamppost V0010 and litter bin,,22.458932,113.9862,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10341,Tuen_Mun,Lau Fau Shan Chung Pak Nai (near electric box) next to litter binFA0883 ,,22.428923,113.944211,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10342,Yuen_Long,Lau Fau Shan Chung Pak Nai Nim Wan Road (near Chi Hong Primary School) next to litter bin VD6190  ,,22.426168,113.945805,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10343,Sha_Tin,"McDonald's - Shop Nos. 222-223, Level 2 , New Town Plaza Phase I, Sha Tin Centre Street, Sha Tin",,22.381604,114.185544,Rechargeable Batteries,Recycling Bins at Public Place
10344,Islands,"McDonald's - Shop Nos. 29-30, The Podium First Floor, Caribbean Square, Caribbean Coast, 1 Kin Tung Road, Tung Chung, Lantau",,22.291829,113.931723,Rechargeable Batteries,Recycling Bins at Public Place
10345,Islands,"Tai O Recreation Ground, Lantau ",,22.25486,113.85894,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10346,Islands,Peng Lei Road Sitting-out Area,,22.28838,114.03577,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10347,Islands,Tung Chung Road Soccer Pitch,,22.27804,113.93414,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10348,Islands,Ngong Ping Piazza,,22.2553,113.9053,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10349,Sha_Tin,"Heng On Sports Centre, 4/F Heng On Commercial Centre",,22.41703,114.22748,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10350,Sha_Tin,"Yuen Chau Kok Sports Centre, 35 Ngan Shing Street",,22.379689,114.204543,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10351,Islands,The end of Ham Tin Kau Tsuen RCP,,22.23897,113.98244,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10352,Sha_Tin,"Che Kung Temple Sports Centre, Sha Tin Tau Road",,22.372257,114.185862,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10353,Tuen_Mun,Fuk Hang Tsuen Basketball Court,,22.416975,113.989963,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10354,Tuen_Mun,Castle Peak Road (San Hui) Park,,22.40611,113.97767,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10355,Tuen_Mun,Tuen Mun Wu Shan Riverside Park,,22.382444,113.96672,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10356,Tuen_Mun,Pui To Road (South) Rest Garden,,22.392493,113.97172,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10357,Tuen_Mun,Tsing Shan Children's Playground  ,,22.38891,113.97972,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10358,Tuen_Mun,Hong Kong Film Archive,,22.285068,114.219818,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10359,Yau_Tsim_Mong,Hong Kong Museum of Art,,22.29434,114.17038,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10360,Yau_Tsim_Mong,Hong Kong Space Museum,,22.29422,114.17186,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10361,Kwun_Tong,Sau Mau Ping Public Library,,22.3185,114.23151,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10362,Kowloon_City,Hung Ling Street Sitting Out Area ,,22.30562,114.18397,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10363,Kowloon_City,Ma Tau Wai Road / To Kwa Wan Road Garden,,22.31536,114.188,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10364,Kowloon_City,Sheung Shing Street Park,,22.317545,114.179399,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10365,Kowloon_City,Ho Man Tin Hill Road Rest Garden,,22.314103,114.176541,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10366,Kowloon_City,Rutland Quadrant Children's Playground,,22.33392,114.17805,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10367,Kowloon_City,Essex Crescent Rest Garden,,22.32859,114.17735,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10368,Kowloon_City,Olympic Garden,,22.32723,114.1902,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10369,Kowloon_City,Kai Tak Station Square Phase I,,22.33151,114.2005,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10370,Kowloon_City,Kai Tak Avenue Park,,22.32985,114.20146,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10371,Kowloon_City,Cattle Depot Art Park,,22.32072,114.190719,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10372,Kowloon_City,Wang Kwong Road Sitting-out Area,"Wang Kwong Road, Kowloon Bay, Kowloon",22.32989,114.20521,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10373,Kowloon_City,Sau Mau Ping Road Safety Town,"No. 56, Sau Mau Ping Road, Sau Mau Ping, Kwun Tong",22.32077,114.23102,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10374,Kwun_Tong,Tai Yip Street Garden,"Tai Yip Street, Kwun Tong",22.31752,114.21399,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10375,Southern,Kwun Hoi Path Sitting-out Area,,22.24702,114.15863,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10376,Central_Western,"Central and Western District Promenade - Western Wholesale Food Market Section, 8 Fung Mat Road, Sai Wan",,22.28983,114.13662,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10377,Central_Western,"Belcher Bay Promenade, Shing Sai Road, Kennedy Town",,22.28546,114.12923,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10378,Yau_Tsim_Mong,Sai Yee Street Garden,,22.317215,114.171792,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10379,Yau_Tsim_Mong,Reclamation Street/Soy Street Sitting-out Area,,22.315653,114.168562,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10380,Yau_Tsim_Mong,Tai Kok Tsui Road/Cherry Street Amenity Plot,,22.319507,114.16427,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10381,Wan_Chai,Nullah Road Sitting-out Area,,22.323133,114.16895,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10382,Yau_Tsim_Mong,Arran Street Sitting-out Area,,22.32292,114.16748,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10383,Yau_Tsim_Mong,Hoi Fai Road Garden,,22.31686,114.15596,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10384,Yau_Tsim_Mong,MacPherson Playground (Near Nelson Street Entrance),,22.318663,114.172007,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10385,Yau_Tsim_Mong,MacPherson Playground (Near Basketball Court),,22.318251,114.172606,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10386,Yau_Tsim_Mong,Tong Mei Road Sitting-out Area,,22.318456,114.166467,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10387,Yau_Tsim_Mong,Man Cheong Street Park,,22.30859,114.16643,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10388,Yau_Tsim_Mong,Salisbury Road Garden,,22.29668,114.17859,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10389,Eastern,Island East Swimming Pool,"52 Lei King Road, Sai Wan Ho ",22.284761,114.222539,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10390,Eastern,Chai Wan Sports Centre,"6 Yee Shun Street, Chai Wan, Hong Kong",22.26488,114.23984,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10391,Eastern,North Point Promenade (Phase I),,22.29321,114.19964,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10392,Eastern,Oil Street Sitting-out Area,,22.28947,114.19197,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10393,Eastern,Siu Sai Wan Swimming Pool,"1/F, Siu Sai Wan Complex, 15 Siu Sai Wan Road, Hong Kong",22.267761,114.24823,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10394,Eastern,Yee Shing Lane Temporary Sitting Out Area,,22.2642,114.23813,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10395,Sham_Shui_Po,Castle Peak Road Ching Cheung Road Rest Garden,J/O Ching Cheung Road and Castle Peak Road,22.33955,114.14153,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10396,Sham_Shui_Po,Castle Peak Road Sitting-out Area,Castle Peak Road facing Lai Chi Kok Hospital,22.33718,114.14196,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10397,Sham_Shui_Po,Tai Po Road/Pak Tin Street Playground,J/O Tai Po Road and Pak Tin Street,22.33338,114.16365,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10398,Sham_Shui_Po,Berwick Street Sitting-out Area,Berwick Street,22.33413,114.16341,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10399,Sham_Shui_Po,Kwong Lee Road Playground,J/O Kwong Lee Road and Fat Tseung Street,22.34,114.15998,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10400,Sham_Shui_Po,Butterfly Valley Road Pet Garden,2 Butterfly Valley Road,22.33923,114.1441,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10401,Sham_Shui_Po,Lung Cheung Road Lookout,Lung Cheung Road,22.34289,114.17135,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10402,Sham_Shui_Po,Nam Cheong Street Rest Garden,Inside Chak On Estate,22.34123,114.16465,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10403,Sham_Shui_Po,Sheung Li Uk Garden Extension,Pratas Street (Opposite Lei Cheng Uk Playground),22.33787,114.16191,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10404,Sham_Shui_Po,Shek Kip Mei Park Tennis Count,"Cornwall Street, Sham Shui Po, Kowloon",22.338244,114.169983,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10405,Sham_Shui_Po,Shek Kip Mei Park Tennis Count,"Cornwall Street, Sham Shui Po, Kowloon",22.339247,114.171068,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10406,Eastern,East Coast Park (Phase 1),,22.28798,114.18902,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10407,Wan_Chai,Dragon Road Garden,,22.28271,114.19323,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10408,Wan_Chai,Wan Chai Temporary Promenade,,22.28436,114.17214,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10409,Wan_Chai,Harbour Road Garden,,22.28049,114.17501,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10410,Wan_Chai,Lin Fa Kung Garden,,22.27956,114.19313,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10411,Wan_Chai,Moreton Terrace Temporary Playground,,22.27968,114.19001,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10412,Yuen_Long,Tin Shui Wai Cycling Entry/Exit Hub,,22.45121,114.005721,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10413,Yuen_Long,Tin Tsz Garden,,22.452164,114.005991,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10414,Yau_Tsim_Mong,Tong Yan San Tsuen Playground,,22.44142,114.0104,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10415,Yuen_Long,Sha Chau Lei Sitting-out Area,,22.44483,113.99611,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10416,Yuen_Long,Chun yin Square,,22.446857,114.024023,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10417,Yuen_Long,Wang Toi Shan Playground,,22.441404,114.094998,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10418,Yuen_Long,Kin Yip Street Playground,,22.442817,114.031554,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10419,Yuen_Long,Yuen Long Town Cycling Entry Exit Hub1,,22.446527,114.039337,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10420,Yuen_Long,Shek Wu Wai Setting-out Area,,22.493001,114.072911,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10421,Yuen_Long,Pat Heung Road Setting-Out Area,,22.422069,114.071545,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10422,North,Luen Wo Hui Sports Centre,,22.499816,114.144322,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10423,Islands,Tung Chung North Park (Zone B),,22.29056,113.9481,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10424,Central_Western,"GREEN@KENNEDY TOWN - The Pavement of Belcher's Street outside The Belcher's, Kennedy Town ",,22.28596,114.1326,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10426,Central_Western,"GREEN@KENNEDY TOWN -  The Pavement of Robinson Road outside Seymour Place, Central",,22.28066,114.15052,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10427,Central_Western,"GREEN@WANCHAI - Public pavement of Johnston Road near May Wah Building (Mei Wah Building), Wan Chai",,22.27667,114.17469,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10428,Central_Western,"GREEN@WANCHAI - Public pavement of Percival Street near Po Hon Building, Causeway Bay",,22.28062,114.18244,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10429,Kowloon_City,"GREEN@TO KWA WAN - Public pavement outside On Lung Building (78-90 Mei King Street), Kowloon City",,22.31744,114.19156,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10430,Yau_Tsim_Mong,"GREEN@JORDAN - Public pavement of Waterloo Road outside Yau Ma Tei MTR Station Exit D, Yau Mai Tei",,22.31289,114.1708,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10431,Kowloon_City,"GREEN@KOWLOON CITY - Public pavement outside 84 Waterloo Road Cambridge Court, Kowloon City",,22.31968,114.17648,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10432,Kwun_Tong,"The pavement of Lee On Road (near Shun Lee Shopping Centre (Phase 1) bus stop), Kwun Tong",,22.33129,114.22628,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10433,Yuen_Long,"Pavement outside entrance of Tin Shui Estate Carpark, Tin Shui Wai",,22.457329,113.99846,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10435,Sai_Kung,"Pavement near Hong Kong Design Institute, at the junction of King Ling Road and Choi Ming Street, Tseung Kwan O",,22.306265,114.252973,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10436,Sai_Kung,Tseng Lan Shue Village (near Pavilion),,22.335902,114.23711,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10438,Sha_Tin,"GREEN@SHATIN - The pavement of Sai Sha Road (Near Ma On Shan Plaza), Ma On Shan",,22.42513,114.23175,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10439,Yuen_Long,"Open area outside Grandeur Terrace Multi-storey Car Park, (facing Tin Shui Road), Tin Shui Wai",,22.468679,114.000115,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10440,Tuen_Mun,"Public pavement at Tsing Ho Square near Block 1 of the Chi Lok Fa Yuen, Tuen Mun",,22.38795,113.97972,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10441,Islands,"Pavement near Ling Liang Church E Wun Secondary School, Man Tung Road, Tung Chung",,22.290833,113.944817,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10442,Sai_Kung,Mo Cha Che (adjacent lamppost AE0140),,22.350592,114.250949,"Metals,Other Plastic,Paper",Recycling Bins at Public Place
10443,Southern,"GREEN@AP LEI CHAU - The Pavement of Chi Fu Road outside Chi Fu Landmark (near Bus Terminus), Hong Kong Southern",,22.25784,114.13916,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10444,Southern,"The Pavement of Chi Fu Road outside Chi Fu Landmark (near Bus Terminus), Hong Kong Southern",,22.25291,114.136,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10445,Southern,"The Pavement of Yue Kwong Road outside Pik Ngan House, Shek Pai Wan Estate, Hong Kong Southern",,22.2492,114.15694,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
10446,Southern,"AP LEI CHAU - The Pavement of Yi Nam Road outside Marina Square East Centre, Hong Kong Southern",,22.24336,114.14885,"Fluorescent Lamp,Glass Bottles,Metals,Other Plastic,Paper,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment,Tetra Pak",Recycling Spots
